series_id,last_ts,horizon_step,prediction
DE|USD|payment_processing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,2,12.170527458190918
DE|USD|payment_processing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,3,14.036733627319336
DE|USD|payment_processing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,4,13.469671249389648
DE|USD|payment_processing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,5,12.992780685424805
DE|USD|payment_processing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,6,14.294685363769531
DE|USD|payment_processing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,7,12.737719535827637
DE|USD|payment_processing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,8,12.988016128540039
DE|USD|payment_processing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,9,13.998781204223633
DE|USD|payment_processing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,10,12.293431282043457
DE|USD|payment_processing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,11,12.979504585266113
DE|USD|payment_processing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,12,12.762887001037598
DE|USD|payment_processing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,13,13.537734031677246
DE|USD|payment_processing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,14,13.372406959533691
DE|USD|payment_processing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,15,13.422636032104492
DE|USD|payment_processing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,16,12.664989471435547
DE|USD|payment_processing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,17,13.040688514709473
DE|USD|payment_processing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,18,12.653721809387207
DE|USD|payment_processing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,19,13.231189727783203
DE|USD|payment_processing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,20,13.161931037902832
DE|USD|payment_processing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,21,13.280787467956543
